Order Date,Ship Date,Ship Mode,Country/Region,City,State/Province,Postal Code,Division,Region,Product Name,Sales,Units,Gross Profit,Cost,Factory,Unit Price,Unit Cost,Latitude,Longitude,Target
2021-12-30,2022-01-05,Standard Class,United States,Taylor,Michigan,48180,Chocolate,Interior,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2022-12-09,2022-12-13,First Class,United States,Columbus,Indiana,47201,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2023-06-05,2023-06-10,Standard Class,United States,Seattle,Washington,98105,Chocolate,Pacific,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2023-06-21,2023-06-26,Standard Class,United States,Chicago,Illinois,60623,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-11-13,2024-11-17,First Class,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-12-09,2024-12-12,First Class,United States,Houston,Texas,77041,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-12-09,2024-12-12,First Class,United States,Houston,Texas,77041,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-12-09,2024-12-12,First Class,United States,Houston,Texas,77041,Chocolate,Interior,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2024-12-29,2025-01-05,Standard Class,United States,Grand Rapids,Michigan,49505,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2021-09-08,2021-09-12,First Class,United States,Macon,Georgia,31204,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2021-09-08,2021-09-12,First Class,United States,Macon,Georgia,31204,Chocolate,Gulf,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2022-07-18,2022-07-22,First Class,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2022-12-31,2023-01-04,Second Class,United States,Henderson,Kentucky,42420,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,43.2,12,30.0,13.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2022-12-31,2023-01-04,Second Class,United States,Henderson,Kentucky,42420,Chocolate,Gulf,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2022-12-31,2023-01-04,Second Class,United States,Henderson,Kentucky,42420,Chocolate,Gulf,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2022-12-31,2023-01-04,Second Class,United States,Henderson,Kentucky,42420,Chocolate,Gulf,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2023-06-02,2023-06-06,First Class,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2023-06-19,2023-06-21,First Class,United States,San Francisco,California,94110,Other,Pacific,Kazookles,6.5,2,0.5,6.0,The Other Factory,3.25,3.0,35.1175,-89.971107,3000
2023-11-18,2023-11-22,Second Class,United States,Huntsville,Alabama,35810,Chocolate,Gulf,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2022-11-02,2022-11-03,Same Day,United States,Seattle,Washington,98115,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2023-09-11,2023-09-18,Standard Class,United States,San Diego,California,92037,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2023-09-11,2023-09-18,Standard Class,United States,San Diego,California,92037,Chocolate,Pacific,Wonka Bar - Fudge Mallows,46.8,13,31.2,15.6,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2023-11-14,2023-11-19,Standard Class,United States,Houston,Texas,77041,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-09-24,2024-09-30,Standard Class,United States,Newark,Ohio,43055,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2021-12-13,2021-12-16,Second Class,United States,Henderson,Kentucky,42420,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2023-05-28,2023-06-04,Standard Class,United States,Tallahassee,Florida,32303,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2023-05-28,2023-06-04,Standard Class,United States,Tallahassee,Florida,32303,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,46.8,13,32.5,14.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-05-26,2024-05-30,First Class,United States,Louisville,Kentucky,40214,Other,Gulf,Kazookles,9.75,3,0.75,9.0,The Other Factory,3.25,3.0,35.1175,-89.971107,3000
2024-05-26,2024-05-30,First Class,United States,Louisville,Kentucky,40214,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-11-03,2024-11-08,Standard Class,United States,Seattle,Washington,98105,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-11-03,2024-11-08,Standard Class,United States,Seattle,Washington,98105,Chocolate,Pacific,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2021-11-11,2021-11-16,Standard Class,United States,Houston,Texas,77095,Chocolate,Interior,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2021-11-11,2021-11-16,Standard Class,United States,Houston,Texas,77095,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2021-11-11,2021-11-16,Standard Class,United States,Houston,Texas,77095,Chocolate,Interior,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2021-11-11,2021-11-16,Standard Class,United States,Houston,Texas,77095,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2021-11-11,2021-11-16,Standard Class,United States,Houston,Texas,77095,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2021-11-11,2021-11-16,Standard Class,United States,Houston,Texas,77095,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2021-11-11,2021-11-16,Standard Class,United States,Houston,Texas,77095,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2022-12-12,2022-12-16,First Class,United States,Los Angeles,California,90032,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2022-12-12,2022-12-16,First Class,United States,Los Angeles,California,90032,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2023-03-01,2023-03-06,Standard Class,United States,Yonkers,New York,10701,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2023-03-01,2023-03-06,Standard Class,United States,Yonkers,New York,10701,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2023-03-01,2023-03-06,Standard Class,United States,Yonkers,New York,10701,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2023-03-01,2023-03-06,Standard Class,United States,Yonkers,New York,10701,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2023-06-04,2023-06-07,First Class,United States,Springfield,Virginia,22153,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2023-09-02,2023-09-07,Standard Class,United States,New York City,New York,10024,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2023-09-02,2023-09-07,Standard Class,United States,New York City,New York,10024,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2021-09-02,2021-09-04,First Class,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2021-09-02,2021-09-04,First Class,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2021-12-13,2021-12-16,Second Class,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2022-11-19,2022-11-25,Standard Class,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2022-11-19,2022-11-25,Standard Class,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2022-12-20,2022-12-26,Standard Class,United States,Chicago,Illinois,60623,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2022-12-20,2022-12-26,Standard Class,United States,Chicago,Illinois,60623,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2022-12-20,2022-12-26,Standard Class,United States,Chicago,Illinois,60623,Chocolate,Interior,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2024-06-17,2024-06-21,First Class,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2024-11-19,2024-11-21,First Class,United States,Westminster,California,92683,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2021-09-28,2021-10-04,Standard Class,United States,Fayetteville,North Carolina,28314,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2021-09-28,2021-10-04,Standard Class,United States,Fayetteville,North Carolina,28314,Chocolate,Gulf,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2022-11-08,2022-11-09,Same Day,United States,New York City,New York,10024,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2022-11-08,2022-11-09,Same Day,United States,New York City,New York,10024,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2022-11-08,2022-11-09,Same Day,United States,New York City,New York,10024,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2022-11-08,2022-11-09,Same Day,United States,New York City,New York,10024,Other,Atlantic,Kazookles,13.0,4,1.0,12.0,The Other Factory,3.25,3.0,35.1175,-89.971107,3000
2022-11-08,2022-11-09,Same Day,United States,New York City,New York,10024,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2022-12-01,2022-12-08,Standard Class,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2022-12-01,2022-12-08,Standard Class,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2022-12-10,2022-12-17,Standard Class,United States,Jackson,Michigan,49201,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2022-12-10,2022-12-17,Standard Class,United States,Jackson,Michigan,49201,Chocolate,Interior,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2022-12-10,2022-12-17,Standard Class,United States,Jackson,Michigan,49201,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2022-12-10,2022-12-17,Standard Class,United States,Jackson,Michigan,49201,Chocolate,Interior,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2022-12-14,2022-12-19,Standard Class,United States,Jackson,Mississippi,39212,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2022-12-14,2022-12-19,Standard Class,United States,Jackson,Mississippi,39212,Chocolate,Gulf,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2023-09-16,2023-09-23,Standard Class,United States,San Jose,California,95123,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2023-09-16,2023-09-23,Standard Class,United States,San Jose,California,95123,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2023-12-02,2023-12-08,Standard Class,United States,San Jose,California,95123,Other,Pacific,Kazookles,9.75,3,0.75,9.0,The Other Factory,3.25,3.0,35.1175,-89.971107,3000
2023-12-02,2023-12-08,Standard Class,United States,San Jose,California,95123,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2023-12-02,2023-12-08,Standard Class,United States,San Jose,California,95123,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2023-12-02,2023-12-08,Standard Class,United States,San Jose,California,95123,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2023-12-16,2023-12-20,First Class,United States,New York City,New York,10009,Other,Atlantic,Kazookles,6.5,2,0.5,6.0,The Other Factory,3.25,3.0,35.1175,-89.971107,3000
2023-12-30,2024-01-02,First Class,United States,Deer Park,Texas,77536,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-01-24,2024-01-30,Standard Class,United States,San Jose,California,95123,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-01-24,2024-01-30,Standard Class,United States,San Jose,California,95123,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-01-24,2024-01-30,Standard Class,United States,San Jose,California,95123,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-08-13,2024-08-21,Standard Class,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-09-09,2024-09-15,Standard Class,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2022-09-13,2022-09-16,First Class,United States,Anaheim,California,92804,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2022-09-13,2022-09-16,First Class,United States,Anaheim,California,92804,Other,Pacific,Lickable Wallpaper,100.0,5,50.0,50.0,Secret Factory,20.0,10.0,41.446333,-90.565487,3000
2022-09-13,2022-09-16,First Class,United States,Anaheim,California,92804,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2022-09-13,2022-09-16,First Class,United States,Anaheim,California,92804,Chocolate,Pacific,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2022-09-13,2022-09-16,First Class,United States,Anaheim,California,92804,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2022-09-13,2022-09-16,First Class,United States,Anaheim,California,92804,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2023-04-30,2023-05-05,Standard Class,United States,Scottsdale,Arizona,85254,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2023-08-26,2023-09-01,Standard Class,United States,New York City,New York,10024,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2024-03-02,2024-03-09,Standard Class,United States,Los Angeles,California,90008,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2024-03-16,2024-03-22,Standard Class,United States,Los Angeles,California,90032,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2024-03-16,2024-03-22,Standard Class,United States,Los Angeles,California,90032,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-03-16,2024-03-22,Standard Class,United States,Los Angeles,California,90032,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-03-16,2024-03-22,Standard Class,United States,Los Angeles,California,90032,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2021-04-03,2021-04-09,Standard Class,United States,Los Angeles,California,90008,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2021-04-03,2021-04-09,Standard Class,United States,Los Angeles,California,90008,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2021-04-03,2021-04-09,Standard Class,United States,Los Angeles,California,90008,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2021-06-08,2021-06-13,Standard Class,United States,Bristol,Tennessee,37620,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2021-07-04,2021-07-08,First Class,United States,Aurora,Colorado,80013,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2021-07-04,2021-07-08,First Class,United States,Aurora,Colorado,80013,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2022-06-01,2022-06-06,Standard Class,United States,San Antonio,Texas,78207,Chocolate,Interior,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2022-06-01,2022-06-06,Standard Class,United States,San Antonio,Texas,78207,Chocolate,Interior,Wonka Bar - Milk Chocolate,32.5,10,21.1,11.4,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2022-07-16,2022-07-20,First Class,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2022-07-16,2022-07-20,First Class,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,36.0,10,24.0,12.0,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2023-09-25,2023-09-30,Standard Class,United States,Tigard,Oregon,97224,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2023-09-25,2023-09-30,Standard Class,United States,Tigard,Oregon,97224,Chocolate,Pacific,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2024-11-13,2024-11-20,Standard Class,United States,Dallas,Texas,75220,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-11-13,2024-11-20,Standard Class,United States,Dallas,Texas,75220,Chocolate,Interior,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2024-12-04,2024-12-06,First Class,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
